symbol,funding_time,funding_rate,mark_price
ETHUSDT,2024-02-28 08:00:00+00:00,0.00032021,3305.31056061
ETHUSDT,2024-02-28 16:00:00+00:00,0.00043581,3350.69
ETHUSDT,2024-02-29 00:00:00+00:00,0.00062574,3386.44542803
ETHUSDT,2024-02-29 08:00:00+00:00,0.00073381,3470.79112879
ETHUSDT,2024-02-29 16:00:00+00:00,0.00075727,3470.41
ETHUSDT,2024-03-01 00:00:00+00:00,0.0005304,3343.06219697
ETHUSDT,2024-03-01 08:00:00+00:00,0.00039096,3367.47848485
ETHUSDT,2024-03-01 16:00:00+00:00,0.00052446,3393.63
ETHUSDT,2024-03-02 00:00:00+00:00,0.00048856,3435.82
ETHUSDT,2024-03-02 08:00:00.001000+00:00,0.00057488,3433.7
ETHUSDT,2024-03-02 16:00:00+00:00,0.00055344,3421.37
ETHUSDT,2024-03-03 00:00:00+00:00,0.00039105,3424.23709091
ETHUSDT,2024-03-03 08:00:00+00:00,0.00038668,3394.38
ETHUSDT,2024-03-03 16:00:00+00:00,0.00037021,3424.31
ETHUSDT,2024-03-04 00:00:00+00:00,0.00041907,3491.58519697
ETHUSDT,2024-03-04 08:00:00+00:00,0.00028996,3480.37
ETHUSDT,2024-03-04 16:00:00+00:00,0.00050061,3562.64
ETHUSDT,2024-03-05 00:00:00+00:00,0.00038776,3629.1607803
ETHUSDT,2024-03-05 08:00:00+00:00,0.00101724,3678.01
ETHUSDT,2024-03-05 16:00:00+00:00,0.00082409,3786.7
ETHUSDT,2024-03-06 00:00:00+00:00,0.0002058,3555.0104697
ETHUSDT,2024-03-06 08:00:00.001000+00:00,0.00038362,3789.66
ETHUSDT,2024-03-06 16:00:00+00:00,0.00040511,3793.30100758
ETHUSDT,2024-03-07 00:00:00+00:00,0.00035699,3821.36624797
ETHUSDT,2024-03-07 08:00:00+00:00,0.00039169,3792.06
ETHUSDT,2024-03-07 16:00:00+00:00,0.00044218,3840.37
ETHUSDT,2024-03-08 00:00:00+00:00,0.00042931,3871.69
ETHUSDT,2024-03-08 08:00:00+00:00,0.00057985,3913.42878455
ETHUSDT,2024-03-08 16:00:00+00:00,0.00048823,3904.59637602
ETHUSDT,2024-03-09 00:00:00+00:00,0.00033201,3886.03
ETHUSDT,2024-03-09 08:00:00.001000+00:00,0.0003653,3928.65231818
ETHUSDT,2024-03-09 16:00:00+00:00,0.00035498,3920.24
ETHUSDT,2024-03-10 00:00:00+00:00,0.00034688,3908.15
ETHUSDT,2024-03-10 08:00:00+00:00,0.00049375,3948.48
ETHUSDT,2024-03-10 16:00:00+00:00,0.00029818,3886.0
ETHUSDT,2024-03-11 00:00:00+00:00,0.00029368,3880.96
ETHUSDT,2024-03-11 08:00:00+00:00,0.00067235,4013.23932317
ETHUSDT,2024-03-11 16:00:00+00:00,0.00064296,4020.36
ETHUSDT,2024-03-12 00:00:00+00:00,0.00068106,4070.52
ETHUSDT,2024-03-12 08:00:00+00:00,0.00037542,4030.06338258
ETHUSDT,2024-03-12 16:00:00+00:00,0.00048306,3991.80411017
ETHUSDT,2024-03-13 00:00:00+00:00,0.00046983,3983.90856818
ETHUSDT,2024-03-13 08:00:00.001000+00:00,0.00060121,4043.26235606
ETHUSDT,2024-03-13 16:00:00+00:00,0.00044242,3965.67
ETHUSDT,2024-03-14 00:00:00.001000+00:00,0.00040995,4008.6728775
ETHUSDT,2024-03-14 08:00:00+00:00,0.00050365,3966.67
ETHUSDT,2024-03-14 16:00:00+00:00,0.00035217,3848.4
ETHUSDT,2024-03-15 00:00:00+00:00,0.00040271,3885.0
ETHUSDT,2024-03-15 08:00:00+00:00,0.00023171,3756.08
ETHUSDT,2024-03-15 16:00:00+00:00,0.00033557,3691.55970455
ETHUSDT,2024-03-16 00:00:00+00:00,0.00018856,3743.72145455
ETHUSDT,2024-03-16 08:00:00+00:00,0.0002749,3742.92765152
ETHUSDT,2024-03-16 16:00:00+00:00,0.00028914,3681.49
ETHUSDT,2024-03-17 00:00:00+00:00,0.00013396,3525.57
ETHUSDT,2024-03-17 08:00:00+00:00,0.00011824,3474.48
ETHUSDT,2024-03-17 16:00:00+00:00,0.00030376,3629.96
ETHUSDT,2024-03-18 00:00:00+00:00,0.00017304,3646.99
ETHUSDT,2024-03-18 08:00:00+00:00,0.00026393,3628.86566667
ETHUSDT,2024-03-18 16:00:00.001000+00:00,0.00029608,3527.93
ETHUSDT,2024-03-19 00:00:00+00:00,0.00028148,3522.92542045
ETHUSDT,2024-03-19 08:00:00+00:00,0.00023311,3361.6
ETHUSDT,2024-03-19 16:00:00.001000+00:00,0.00013469,3304.63
ETHUSDT,2024-03-20 00:00:00+00:00,0.00016096,3161.03
ETHUSDT,2024-03-20 08:00:00.004000+00:00,0.0001,3220.02
ETHUSDT,2024-03-20 16:00:00+00:00,0.0001,3294.56567026
ETHUSDT,2024-03-21 00:00:00+00:00,0.00019507,3517.8
ETHUSDT,2024-03-21 08:00:00+00:00,0.00013771,3518.8
ETHUSDT,2024-03-21 16:00:00+00:00,0.00017743,3499.52586742
ETHUSDT,2024-03-22 00:00:00+00:00,0.00022775,3495.16
ETHUSDT,2024-03-22 08:00:00+00:00,0.00023317,3514.12125379
ETHUSDT,2024-03-22 16:00:00+00:00,0.00016092,3351.01666667
ETHUSDT,2024-03-23 00:00:00+00:00,0.00010552,3337.90121591
ETHUSDT,2024-03-23 08:00:00+00:00,0.00012459,3367.62
ETHUSDT,2024-03-23 16:00:00+00:00,0.00013906,3407.55015152
ETHUSDT,2024-03-24 00:00:00+00:00,0.00012767,3330.83
ETHUSDT,2024-03-24 08:00:00+00:00,0.00017907,3344.28006818
ETHUSDT,2024-03-24 16:00:00+00:00,0.00017171,3399.54067424
ETHUSDT,2024-03-25 00:00:00+00:00,0.00020242,3456.55247727
ETHUSDT,2024-03-25 08:00:00.001000+00:00,0.00011009,3446.71
ETHUSDT,2024-03-25 16:00:00+00:00,0.00022958,3583.72524242
ETHUSDT,2024-03-26 00:00:00+00:00,0.00039028,3592.94
ETHUSDT,2024-03-26 08:00:00+00:00,0.00018,3637.47
ETHUSDT,2024-03-26 16:00:00+00:00,0.00026242,3595.92137879
ETHUSDT,2024-03-27 00:00:00+00:00,0.00024667,3589.64
ETHUSDT,2024-03-27 08:00:00.001000+00:00,0.00021635,3567.44473864
ETHUSDT,2024-03-27 16:00:00+00:00,0.00035332,3517.15614015
ETHUSDT,2024-03-28 00:00:00+00:00,0.00038952,3504.60600758
ETHUSDT,2024-03-28 08:00:00+00:00,0.00035672,3576.6429053
ETHUSDT,2024-03-28 16:00:00+00:00,0.00036879,3580.63596212
ETHUSDT,2024-03-29 00:00:00+00:00,0.00034117,3563.42986742
ETHUSDT,2024-03-29 08:00:00+00:00,0.00030332,3522.13951894
ETHUSDT,2024-03-29 16:00:00+00:00,0.00037327,3489.53121591
ETHUSDT,2024-03-30 00:00:00+00:00,0.00024188,3512.46
ETHUSDT,2024-03-30 08:00:00+00:00,0.00024854,3495.00009091
ETHUSDT,2024-03-30 16:00:00+00:00,0.00045204,3539.97
ETHUSDT,2024-03-31 00:00:00+00:00,0.00026461,3508.24947348
ETHUSDT,2024-03-31 08:00:00+00:00,0.00065366,3629.17
ETHUSDT,2024-03-31 16:00:00.001000+00:00,0.00058292,3620.88062879
ETHUSDT,2024-04-01 00:00:00+00:00,0.00060909,3648.79
ETHUSDT,2024-04-01 08:00:00+00:00,0.00035798,3548.55600379
ETHUSDT,2024-04-01 16:00:00+00:00,0.00019362,3445.71054924
ETHUSDT,2024-04-02 00:00:00.007000+00:00,0.00015034,3506.13451136
ETHUSDT,2024-04-02 08:00:00.015000+00:00,0.0001,3364.75
ETHUSDT,2024-04-02 16:00:00+00:00,0.00012642,3242.43
ETHUSDT,2024-04-03 00:00:00+00:00,0.0001,3280.01081818
ETHUSDT,2024-04-03 08:00:00+00:00,0.0001,3306.98953762
ETHUSDT,2024-04-03 16:00:00+00:00,0.0001,3330.77
ETHUSDT,2024-04-04 00:00:00+00:00,0.0001,3312.84034091
ETHUSDT,2024-04-04 08:00:00+00:00,0.0001,3324.65300758
ETHUSDT,2024-04-04 16:00:00+00:00,0.0001,3365.82736364
ETHUSDT,2024-04-05 00:00:00+00:00,0.0001,3329.66
ETHUSDT,2024-04-05 08:00:00+00:00,0.0001,3289.18
ETHUSDT,2024-04-05 16:00:00+00:00,0.0001,3328.8
ETHUSDT,2024-04-06 00:00:00+00:00,0.00016732,3319.65
ETHUSDT,2024-04-06 08:00:00+00:00,0.0001,3331.72
ETHUSDT,2024-04-06 16:00:00+00:00,0.0001,3336.7
ETHUSDT,2024-04-07 00:00:00+00:00,0.0001,3352.92760606
ETHUSDT,2024-04-07 08:00:00+00:00,0.0001,3386.99
ETHUSDT,2024-04-07 16:00:00+00:00,0.0001,3390.77987879
ETHUSDT,2024-04-08 00:00:00.001000+00:00,0.0001,3455.8647197
ETHUSDT,2024-04-08 08:00:00+00:00,0.0001,3475.2790674
ETHUSDT,2024-04-08 16:00:00.006000+00:00,0.00031896,3631.5425303
ETHUSDT,2024-04-09 00:00:00+00:00,0.00024848,3697.25567424
ETHUSDT,2024-04-09 08:00:00.001000+00:00,0.00010159,3643.66609091
ETHUSDT,2024-04-09 16:00:00.001000+00:00,0.00015222,3531.61968182
ETHUSDT,2024-04-10 00:00:00+00:00,0.00018733,3508.45
ETHUSDT,2024-04-10 08:00:00.001000+00:00,0.00015363,3538.91
ETHUSDT,2024-04-10 16:00:00+00:00,0.00013253,3481.08
ETHUSDT,2024-04-11 00:00:00+00:00,0.0001,3547.08987461
ETHUSDT,2024-04-11 08:00:00+00:00,0.00015483,3585.20656818
ETHUSDT,2024-04-11 16:00:00+00:00,0.0001,3509.94
ETHUSDT,2024-04-12 00:00:00+00:00,0.0001,3503.71525
ETHUSDT,2024-04-12 08:00:00.001000+00:00,0.0001,3518.69534091
ETHUSDT,2024-04-12 16:00:00+00:00,0.0001,3442.42
ETHUSDT,2024-04-13 00:00:00+00:00,0.0001,3238.48
ETHUSDT,2024-04-13 08:00:00+00:00,0.0001,3258.56
ETHUSDT,2024-04-13 16:00:00.001000+00:00,0.0001,3273.12
ETHUSDT,2024-04-14 00:00:00+00:00,0.0001,3005.46
ETHUSDT,2024-04-14 08:00:00+00:00,0.0001,3083.33
ETHUSDT,2024-04-14 16:00:00+00:00,0.0001,3055.18
ETHUSDT,2024-04-15 00:00:00+00:00,0.0001,3153.43
ETHUSDT,2024-04-15 08:00:00.001000+00:00,5.422e-05,3241.15834848
ETHUSDT,2024-04-15 16:00:00+00:00,8.871e-05,3162.27
ETHUSDT,2024-04-16 00:00:00.001000+00:00,7.898e-05,3100.72
ETHUSDT,2024-04-16 08:00:00+00:00,8.536e-05,3105.88
ETHUSDT,2024-04-16 16:00:00+00:00,5.787e-05,3008.14
ETHUSDT,2024-04-17 00:00:00+00:00,9.805e-05,3082.95012879
ETHUSDT,2024-04-17 08:00:00+00:00,5.11e-06,3074.97742424
ETHUSDT,2024-04-17 16:00:00+00:00,4.92e-06,2945.75264394
ETHUSDT,2024-04-18 00:00:00+00:00,3.509e-05,2983.63953788
ETHUSDT,2024-04-18 08:00:00+00:00,2.246e-05,2974.11378788
ETHUSDT,2024-04-18 16:00:00+00:00,6.353e-05,3067.13127273
ETHUSDT,2024-04-19 00:00:00.001000+00:00,3.973e-05,3062.85
ETHUSDT,2024-04-19 08:00:00+00:00,8.503e-05,3082.57
ETHUSDT,2024-04-19 16:00:00+00:00,5.417e-05,3079.54848485
ETHUSDT,2024-04-20 00:00:00+00:00,0.0001,3055.10238636
ETHUSDT,2024-04-20 08:00:00+00:00,2.386e-05,3059.77
ETHUSDT,2024-04-20 16:00:00+00:00,5.114e-05,3108.82762121
ETHUSDT,2024-04-21 00:00:00+00:00,5.559e-05,3154.37176515
ETHUSDT,2024-04-21 08:00:00+00:00,-6.27e-06,3177.91
ETHUSDT,2024-04-21 16:00:00+00:00,4.395e-05,3158.23
ETHUSDT,2024-04-22 00:00:00+00:00,3.417e-05,3145.95092504
ETHUSDT,2024-04-22 08:00:00+00:00,4.908e-05,3202.57
ETHUSDT,2024-04-22 16:00:00+00:00,-1.974e-05,3182.05
ETHUSDT,2024-04-23 00:00:00+00:00,6.74e-06,3198.66105303
ETHUSDT,2024-04-23 08:00:00+00:00,1.147e-05,3158.94
ETHUSDT,2024-04-23 16:00:00.001000+00:00,6.979e-05,3223.96
ETHUSDT,2024-04-24 00:00:00+00:00,4.713e-05,3218.18430024
ETHUSDT,2024-04-24 08:00:00+00:00,1.937e-05,3248.57771212
ETHUSDT,2024-04-24 16:00:00+00:00,4.804e-05,3174.63587121
ETHUSDT,2024-04-25 00:00:00+00:00,4.66e-06,3138.87962121
ETHUSDT,2024-04-25 08:00:00+00:00,1.706e-05,3134.87
ETHUSDT,2024-04-25 16:00:00.010000+00:00,0.0001,3159.38
ETHUSDT,2024-04-26 00:00:00.001000+00:00,1.631e-05,3154.43
ETHUSDT,2024-04-26 08:00:00+00:00,3.847e-05,3133.56897727
ETHUSDT,2024-04-26 16:00:00+00:00,4.582e-05,3116.44
ETHUSDT,2024-04-27 00:00:00+00:00,0.0001,3129.98
ETHUSDT,2024-04-27 08:00:00.001000+00:00,7.026e-05,3118.83
ETHUSDT,2024-04-27 16:00:00+00:00,2.355e-05,3143.3
ETHUSDT,2024-04-28 00:00:00+00:00,9.322e-05,3254.12254545
ETHUSDT,2024-04-28 08:00:00+00:00,8.3e-05,3316.27
ETHUSDT,2024-04-28 16:00:00+00:00,8.272e-05,3319.43587774
ETHUSDT,2024-04-29 00:00:00+00:00,8.816e-05,3262.28
ETHUSDT,2024-04-29 08:00:00+00:00,0.0001,3186.93
ETHUSDT,2024-04-29 16:00:00+00:00,5.981e-05,3180.59
ETHUSDT,2024-04-30 00:00:00+00:00,7.518e-05,3215.18
ETHUSDT,2024-04-30 08:00:00+00:00,7.389e-05,3155.76212879
ETHUSDT,2024-04-30 16:00:00+00:00,3.887e-05,2992.76
ETHUSDT,2024-05-01 00:00:00+00:00,1.865e-05,3012.59016458
ETHUSDT,2024-05-01 08:00:00+00:00,4.89e-05,2868.23
ETHUSDT,2024-05-01 16:00:00+00:00,7.347e-05,2884.59865909
ETHUSDT,2024-05-02 00:00:00+00:00,-8.6e-07,2970.90318182
ETHUSDT,2024-05-02 08:00:00+00:00,9.579e-05,2920.03863636
ETHUSDT,2024-05-02 16:00:00.002000+00:00,7.757e-05,2988.65
ETHUSDT,2024-05-03 00:00:00+00:00,4.044e-05,2984.8
ETHUSDT,2024-05-03 08:00:00+00:00,2.157e-05,2967.68443939
ETHUSDT,2024-05-03 16:00:00+00:00,3.457e-05,3074.11
ETHUSDT,2024-05-04 00:00:00+00:00,4.29e-05,3101.51019098
ETHUSDT,2024-05-04 08:00:00+00:00,8.465e-05,3094.8
ETHUSDT,2024-05-04 16:00:00+00:00,7.001e-05,3125.48252273
ETHUSDT,2024-05-05 00:00:00+00:00,8.848e-05,3115.59733333
ETHUSDT,2024-05-05 08:00:00+00:00,9.394e-05,3103.99419139
ETHUSDT,2024-05-05 16:00:00+00:00,5.578e-05,3159.07
ETHUSDT,2024-05-06 00:00:00+00:00,5.569e-05,3135.24
ETHUSDT,2024-05-06 08:00:00+00:00,0.0001,3179.66952273
ETHUSDT,2024-05-06 16:00:00+00:00,9.025e-05,3088.40698485
ETHUSDT,2024-05-07 00:00:00+00:00,7.342e-05,3061.51
ETHUSDT,2024-05-07 08:00:00+00:00,4.028e-05,3076.23419697
ETHUSDT,2024-05-07 16:00:00+00:00,6.978e-05,3070.2
ETHUSDT,2024-05-08 00:00:00+00:00,7.764e-05,3004.94619697
ETHUSDT,2024-05-08 08:00:00+00:00,7.236e-05,2994.23
ETHUSDT,2024-05-08 16:00:00+00:00,0.0001,3006.0
ETHUSDT,2024-05-09 00:00:00+00:00,0.0001,2973.41762879
ETHUSDT,2024-05-09 08:00:00+00:00,0.0001,2982.41468939
ETHUSDT,2024-05-09 16:00:00+00:00,0.0001,3004.95351515
ETHUSDT,2024-05-10 00:00:00+00:00,9.04e-05,3034.84137121
ETHUSDT,2024-05-10 08:00:00+00:00,0.0001,3040.50732576
ETHUSDT,2024-05-10 16:00:00+00:00,5.137e-05,2917.31586364
ETHUSDT,2024-05-11 00:00:00+00:00,7.578e-05,2908.85
ETHUSDT,2024-05-11 08:00:00+00:00,6.69e-05,2920.9
ETHUSDT,2024-05-11 16:00:00+00:00,8.517e-05,2924.5
ETHUSDT,2024-05-12 00:00:00+00:00,8.01e-05,2911.54623485
ETHUSDT,2024-05-12 08:00:00+00:00,7.264e-05,2906.48
ETHUSDT,2024-05-12 16:00:00+00:00,6.269e-05,2936.83
ETHUSDT,2024-05-13 00:00:00.001000+00:00,5.829e-05,2927.72
ETHUSDT,2024-05-13 08:00:00.001000+00:00,0.0001,2953.49
ETHUSDT,2024-05-13 16:00:00+00:00,0.0001,2960.2
ETHUSDT,2024-05-14 00:00:00+00:00,0.0001,2949.86293182
ETHUSDT,2024-05-14 08:00:00+00:00,8.14e-05,2918.84685606
ETHUSDT,2024-05-14 16:00:00+00:00,9.124e-05,2897.53
ETHUSDT,2024-05-15 00:00:00+00:00,0.0001,2880.87
ETHUSDT,2024-05-15 08:00:00+00:00,8.171e-05,2914.65150758
ETHUSDT,2024-05-15 16:00:00+00:00,9.162e-05,2976.66
ETHUSDT,2024-05-16 00:00:00.004000+00:00,0.0001,3030.8775303
ETHUSDT,2024-05-16 08:00:00+00:00,6.453e-05,3015.12305303
ETHUSDT,2024-05-16 16:00:00+00:00,5.401e-05,2955.53
ETHUSDT,2024-05-17 00:00:00+00:00,5.324e-05,2943.22
ETHUSDT,2024-05-17 08:00:00+00:00,8.531e-05,3023.83881661
ETHUSDT,2024-05-17 16:00:00+00:00,4.333e-05,3109.84
ETHUSDT,2024-05-18 00:00:00+00:00,7.513e-05,3090.65673197
ETHUSDT,2024-05-18 08:00:00+00:00,3.431e-05,3100.25
ETHUSDT,2024-05-18 16:00:00+00:00,7.815e-05,3109.42477273
ETHUSDT,2024-05-19 00:00:00+00:00,7.388e-05,3121.61511404
ETHUSDT,2024-05-19 08:00:00+00:00,3.451e-05,3114.49316667
ETHUSDT,2024-05-19 16:00:00+00:00,8.825e-05,3076.34246212
ETHUSDT,2024-05-20 00:00:00+00:00,9.672e-05,3069.99
ETHUSDT,2024-05-20 08:00:00+00:00,1.916e-05,3091.11618182
ETHUSDT,2024-05-20 16:00:00.003000+00:00,4.643e-05,3116.95
ETHUSDT,2024-05-21 00:00:00+00:00,0.0001,3664.24743182
ETHUSDT,2024-05-21 08:00:00.001000+00:00,0.00019404,3662.98655303
ETHUSDT,2024-05-21 16:00:00+00:00,0.0001,3779.13625758
ETHUSDT,2024-05-22 00:00:00+00:00,0.00012452,3792.16673485
ETHUSDT,2024-05-22 08:00:00+00:00,0.00015189,3748.85868939
ETHUSDT,2024-05-22 16:00:00+00:00,0.0001,3763.32
ETHUSDT,2024-05-23 00:00:00+00:00,0.0001,3740.25
ETHUSDT,2024-05-23 08:00:00+00:00,0.0001,3815.69087879
ETHUSDT,2024-05-23 16:00:00+00:00,0.0001,3815.08
ETHUSDT,2024-05-24 00:00:00+00:00,0.0001,3784.8
ETHUSDT,2024-05-24 08:00:00+00:00,0.0001,3681.26
ETHUSDT,2024-05-24 16:00:00+00:00,0.0001,3695.60718182
ETHUSDT,2024-05-25 00:00:00+00:00,0.0001,3729.62
ETHUSDT,2024-05-25 08:00:00+00:00,0.0001,3747.9
ETHUSDT,2024-05-25 16:00:00+00:00,0.0001,3745.54691667
ETHUSDT,2024-05-26 00:00:00+00:00,0.0001,3751.15
ETHUSDT,2024-05-26 08:00:00+00:00,0.0001,3787.58
ETHUSDT,2024-05-26 16:00:00+00:00,0.0001,3834.53
ETHUSDT,2024-05-27 00:00:00+00:00,0.0001,3827.53
ETHUSDT,2024-05-27 08:00:00+00:00,0.0001,3915.42
ETHUSDT,2024-05-27 16:00:00+00:00,0.0001,3965.83840909
ETHUSDT,2024-05-28 00:00:00+00:00,0.0001,3896.09
ETHUSDT,2024-05-28 08:00:00+00:00,0.0001,3850.32068939
ETHUSDT,2024-05-28 16:00:00+00:00,0.0001219,3863.33
ETHUSDT,2024-05-29 00:00:00.001000+00:00,0.00017485,3847.0
ETHUSDT,2024-05-29 08:00:00+00:00,0.0001,3823.40307576
ETHUSDT,2024-05-29 16:00:00+00:00,0.000177,3762.03720455
ETHUSDT,2024-05-30 00:00:00+00:00,0.00025357,3770.0
ETHUSDT,2024-05-30 08:00:00+00:00,0.00014202,3722.16
ETHUSDT,2024-05-30 16:00:00+00:00,0.00018706,3778.20893939
ETHUSDT,2024-05-31 00:00:00+00:00,0.0001,3749.90932576
ETHUSDT,2024-05-31 08:00:00+00:00,0.00010793,3730.65599242
ETHUSDT,2024-05-31 16:00:00+00:00,0.00012319,3747.25
ETHUSDT,2024-06-01 00:00:00+00:00,0.00017131,3764.04343182
ETHUSDT,2024-06-01 08:00:00+00:00,0.00013009,3775.304
ETHUSDT,2024-06-01 16:00:00.001000+00:00,0.00011557,3801.17321212
ETHUSDT,2024-06-02 00:00:00+00:00,0.00015695,3817.5
ETHUSDT,2024-06-02 08:00:00+00:00,0.0001,3795.13
ETHUSDT,2024-06-02 16:00:00+00:00,0.0001,3801.12573166
ETHUSDT,2024-06-03 00:00:00+00:00,0.00012702,3783.62659848
ETHUSDT,2024-06-03 08:00:00+00:00,0.00015803,3819.99
ETHUSDT,2024-06-03 16:00:00+00:00,0.00012815,3797.88131818
ETHUSDT,2024-06-04 00:00:00+00:00,0.0001,3769.15
ETHUSDT,2024-06-04 08:00:00+00:00,0.0001,3776.79
ETHUSDT,2024-06-04 16:00:00+00:00,0.000108,3813.09632576
ETHUSDT,2024-06-05 00:00:00+00:00,0.00016969,3813.02937121
ETHUSDT,2024-06-05 08:00:00+00:00,0.0001,3811.35
ETHUSDT,2024-06-05 16:00:00+00:00,0.00010659,3816.56893182
ETHUSDT,2024-06-06 00:00:00+00:00,0.00019461,3867.99527273
ETHUSDT,2024-06-06 08:00:00.008000+00:00,0.00020328,3854.28742947
ETHUSDT,2024-06-06 16:00:00+00:00,0.00014989,3847.09508333
ETHUSDT,2024-06-07 00:00:00+00:00,0.00016105,3815.77
ETHUSDT,2024-06-07 08:00:00+00:00,0.00013228,3819.0117803
ETHUSDT,2024-06-07 16:00:00+00:00,0.00017029,3802.93818182
ETHUSDT,2024-06-08 00:00:00+00:00,0.0001,3679.82
ETHUSDT,2024-06-08 08:00:00+00:00,0.0001,3710.26
ETHUSDT,2024-06-08 16:00:00+00:00,0.0001,3689.33
ETHUSDT,2024-06-09 00:00:00+00:00,0.0001,3682.11
ETHUSDT,2024-06-09 08:00:00+00:00,0.0001,3687.1
ETHUSDT,2024-06-09 16:00:00.001000+00:00,0.0001,3691.62
ETHUSDT,2024-06-10 00:00:00+00:00,0.0001,3707.55763278
ETHUSDT,2024-06-10 08:00:00+00:00,0.0001,3650.44409091
ETHUSDT,2024-06-10 16:00:00.001000+00:00,0.0001,3703.16574242
ETHUSDT,2024-06-11 00:00:00.001000+00:00,0.0001,3669.65
ETHUSDT,2024-06-11 08:00:00+00:00,0.0001,3535.23
ETHUSDT,2024-06-11 16:00:00+00:00,0.0001,3448.26362879
ETHUSDT,2024-06-12 00:00:00+00:00,0.0001,3497.97481061
ETHUSDT,2024-06-12 08:00:00+00:00,0.0001,3526.99
ETHUSDT,2024-06-12 16:00:00+00:00,0.0001,3617.92588636
ETHUSDT,2024-06-13 00:00:00+00:00,0.0001,3560.35896212
ETHUSDT,2024-06-13 08:00:00.001000+00:00,0.0001,3507.48
ETHUSDT,2024-06-13 16:00:00+00:00,0.0001,3442.84977273
ETHUSDT,2024-06-14 00:00:00+00:00,0.0001,3469.19
ETHUSDT,2024-06-14 08:00:00+00:00,0.0001,3515.97947727
ETHUSDT,2024-06-14 16:00:00+00:00,0.0001,3461.87205303
ETHUSDT,2024-06-15 00:00:00+00:00,0.0001,3480.87528788
ETHUSDT,2024-06-15 08:00:00+00:00,0.0001,3529.34816667
ETHUSDT,2024-06-15 16:00:00+00:00,0.0001,3565.31
ETHUSDT,2024-06-16 00:00:00.001000+00:00,0.0001,3567.93938636
ETHUSDT,2024-06-16 08:00:00+00:00,0.0001,3561.37
ETHUSDT,2024-06-16 16:00:00+00:00,0.0001,3591.36355303
ETHUSDT,2024-06-17 00:00:00+00:00,0.0001,3623.15286643
ETHUSDT,2024-06-17 08:00:00+00:00,0.0001,3551.57
ETHUSDT,2024-06-17 16:00:00+00:00,9.137e-05,3495.8
ETHUSDT,2024-06-18 00:00:00+00:00,6.649e-05,3509.76769697
ETHUSDT,2024-06-18 08:00:00+00:00,7.836e-05,3442.5
ETHUSDT,2024-06-18 16:00:00+00:00,6.211e-05,3422.8557197
ETHUSDT,2024-06-19 00:00:00.001000+00:00,0.0001,3482.34
ETHUSDT,2024-06-19 08:00:00.001000+00:00,0.0001,3543.08
ETHUSDT,2024-06-19 16:00:00+00:00,6.122e-05,3527.99
ETHUSDT,2024-06-20 00:00:00+00:00,0.0001,3559.10481851
ETHUSDT,2024-06-20 08:00:00+00:00,6.409e-05,3606.1095
ETHUSDT,2024-06-20 16:00:00+00:00,3.148e-05,3505.36793182
ETHUSDT,2024-06-21 00:00:00+00:00,7.46e-06,3511.60560606
ETHUSDT,2024-06-21 08:00:00+00:00,2.103e-05,3473.58
ETHUSDT,2024-06-21 16:00:00+00:00,0.0001,3491.39
ETHUSDT,2024-06-22 00:00:00+00:00,4.564e-05,3517.18
ETHUSDT,2024-06-22 08:00:00+00:00,5.837e-05,3492.53
ETHUSDT,2024-06-22 16:00:00+00:00,3.914e-05,3504.6
ETHUSDT,2024-06-23 00:00:00+00:00,6.71e-05,3494.26
ETHUSDT,2024-06-23 08:00:00+00:00,4.594e-05,3510.92535606
ETHUSDT,2024-06-23 16:00:00+00:00,3.591e-05,3473.1275303
ETHUSDT,2024-06-24 00:00:00.002000+00:00,7.672e-05,3419.57059091
ETHUSDT,2024-06-24 08:00:00+00:00,0.0001,3367.68
ETHUSDT,2024-06-24 16:00:00+00:00,7.41e-05,3278.79
ETHUSDT,2024-06-25 00:00:00+00:00,0.0001,3352.0
ETHUSDT,2024-06-25 08:00:00+00:00,0.0001,3360.18204545
ETHUSDT,2024-06-25 16:00:00+00:00,0.0001,3418.83318182
ETHUSDT,2024-06-26 00:00:00.002000+00:00,0.0001,3393.16864394
ETHUSDT,2024-06-26 08:00:00+00:00,0.0001,3400.60412879
ETHUSDT,2024-06-26 16:00:00+00:00,0.0001,3360.8
ETHUSDT,2024-06-27 00:00:00+00:00,0.0001,3370.66046212
ETHUSDT,2024-06-27 08:00:00.001000+00:00,0.0001,3374.47
ETHUSDT,2024-06-27 16:00:00+00:00,0.0001,3452.00560606
ETHUSDT,2024-06-28 00:00:00+00:00,0.0001,3450.33018025
ETHUSDT,2024-06-28 08:00:00+00:00,0.0001,3431.27
ETHUSDT,2024-06-28 16:00:00+00:00,0.0001,3412.13582576
ETHUSDT,2024-06-29 00:00:00.001000+00:00,0.0001,3379.57099242
ETHUSDT,2024-06-29 08:00:00+00:00,0.0001,3398.18
ETHUSDT,2024-06-29 16:00:00+00:00,0.0001,3393.45
ETHUSDT,2024-06-30 00:00:00+00:00,0.0001,3377.62159848
ETHUSDT,2024-06-30 08:00:00+00:00,0.0001,3393.06
ETHUSDT,2024-06-30 16:00:00+00:00,0.0001,3398.87
ETHUSDT,2024-07-01 00:00:00+00:00,0.0001,3436.73
ETHUSDT,2024-07-01 08:00:00+00:00,0.0001,3489.25
ETHUSDT,2024-07-01 16:00:00.001000+00:00,0.0001,3473.87
